event_id,date,published_date,country,sector,domain,entity,event_title,event_summary,source_name,source_type,source_url,source_tier,secondary_sources,space_compute_relevance_score,industry_impact_score,novelty_score,total_score,priority,reason_for_priority,include_in_report,implication,meaning_for_us,next_watch,analyst_note,source_discovery_flag
W33-N-028,2026-08-10,2026-08-10,China,Technology,Space_Compute;Commercial_Space;AI,,2026-08-10 新闻晚报_行业资讯_资讯_航天新域,"热点资讯8 月 10 日,巡天千河 XS-01 智能计算卫星奔赴发射场,该卫星搭载 AI 大模型,将在轨验证新技术,助力上海千颗级太空算力星座 “星枢计划” 建设。国内资讯投资资讯国内航天发射保持高密度,可回收火箭技术实现突破,商业航天板块行情回暖,机构看好赛道,相关产业链上市公司受到重点关注。震有科技定增获上交所受理,拟募资不超 10.69 亿元,投向卫星互联网通信产品及全光网络系统两大产业化项目。行业资讯地卫二参与的东方慧眼高光谱双星成功发射,搭载400TOPS星载AI算力,拿下海外订单,展现杭州AI加航天的产业协同优势。国际资讯美国诺斯罗普·格鲁曼与加拿大航天局将门户空间站相关技术转用于月球基地,规划月面演示任务,同时调整Canadarm3机械臂的应用方向。L3Harris确认Viasat‐3第三颗亚太卫星的外围桁架反射器顺利部署,该天线体积缩减30%,可提升卫星宽带通信的数据容量。欧洲SES 完成欧盟 IRIS2 计划 RDV1 验证,其牵头联盟转入软硬件研制阶段,计划部署 18 颗 MEO 卫星,目标 2030 年投入服务。",www.spacenew.cn,Industry_Media,http://www.spacenew.cn/news/show-95861.html,Watch,,3,3,3,3.00,B,相关性3/5、产业影响3/5、新颖性3/5；加权3.00。,Yes,影响政策供给、任务部署、核心硬件或资本供给，需结合后续执行节点验证。,用于校准太空算力主航道、运载与卫星供给，以及地面AI基础设施的边界和节奏。,跟踪正式文件、合同执行、发射/在轨验证、量产客户和下一轮融资。,,Pass_A
W33-N-031,2026-08-10,2026-08-10,China,Technology,Space_Compute;Commercial_Space;AI,,"AI“上天”,太空算力赋能未来新赛道 - e评纵横 - 宿迁网","8月5日10时38分,中国运载火箭技术研究院研制的捷龙三号运载火箭(以下简称“捷龙三号火箭”)在山东海阳附近海域点火升空,以“一箭双星”方式成功将东方慧眼高光谱01、02星送入预定轨道。这不是一次普通的卫星发射——两颗300公斤级的“海阳星”搭载了400TOPS星载AI算力,将传统遥感“天感地算”模式升级为高效的“天感天算”。卫星不再只是“拍照”,而是在轨直接“看懂”地球。AI技术真正从地面走向了太空,也向产业界抛出了一道深刻命题:当算力“上天”,地面产业格局将如何重塑? 星载AI落子苍穹,让卫星从“记录者”升级为“思考者”。传统遥感卫星只管拍、只管传,海量原始数据回传地面再做解析,耗时久、效率低。东方慧眼高光谱01、02星凭借400TOPS星载AI算力,可在轨完成数据筛选、智能解译与目标研判,响应时效从“数天”压缩至“分钟级”,数据利用率从不足10%提升至80%以上。从“看得清”到“看得懂”,从“传数据”到“传答案”,从“事后复盘”到“实时预警”——星载AI为遥感观测装备装上了“大脑”。这是人工智能与航天深度融合的里程碑式突破,更意味着遥感卫星服务的底层逻辑正在被重写。 AI赋能高光",www.sq1996.com,Industry_Media,https://www.sq1996.com/c/2026/0810/731055.shtml,Watch,,3,3,3,3.00,B,相关性3/5、产业影响3/5、新颖性3/5；加权3.00。,Yes,影响政策供给、任务部署、核心硬件或资本供给，需结合后续执行节点验证。,用于校准太空算力主航道、运载与卫星供给，以及地面AI基础设施的边界和节奏。,跟踪正式文件、合同执行、发射/在轨验证、量产客户和下一轮融资。,,Pass_A
W33-N-034,2026-08-10,2026-08-10,China,Technology,Chip;Commercial_Space;AI,,"数字经济周报(2026年第26期):AI竞赛升温背景下,算电协同加快推进_股票频道_证券之星","(以下内容从中国银河《数字经济周报(2026年第26期):AI竞赛升温背景下,算电协同加快推进》研报附件原文摘录)核心观点本期焦点:新型电力系统成AI时代重要基础设施。8月3日,国家发改委、国家能源局印发《新型电力系统建设“十五五”规划》,围绕未来五年新型电力系统建设目标、重点任务和实施路径作出系统部署。近年来,以大模型为代表的新一代人工智能技术快速发展,算力需求持续增长,智算中心等算力基础设施建设不断推进。与传统数字应用相比,人工智能对稳定、高效的能源供应提出新的需求。一方面,算力设施建设与电力资源配置协同布局趋势逐渐显现,算电协同成为重要探索方向;另一方面,人工智能技术正在推动新型电力系统数字化智能化水平提升。本周头部AI企业正加快向底层芯片延伸:Anthropic首次公开确认正组建内部芯片团队为Claude设计定制芯片,并将采取来自AWS、谷歌、英伟达的“多芯片策略”;AMD宣布收购AI推理芯片初创公司Taalas,切入快速增长的推理芯片市场;谷歌母公司Alphabet启动多档美元投资级债券发行,为后续投入储备资金。中国动态:我国成功发射卫星互联网低轨23组卫星。我国在海南商业航",证券之星股票频道,Industry_Media,https://stock.stockstar.com/JC2026081000017387.shtml,Watch,,3,3,3,3.00,B,相关性3/5、产业影响3/5、新颖性3/5；加权3.00。,Yes,影响政策供给、任务部署、核心硬件或资本供给，需结合后续执行节点验证。,用于校准太空算力主航道、运载与卫星供给，以及地面AI基础设施的边界和节奏。,跟踪正式文件、合同执行、发射/在轨验证、量产客户和下一轮融资。,,Pass_A
W33-N-049,2026-08-10,2026-08-10,China,Technology,Commercial_Space,,"商业航天,利好将近?高增长潜力股来了|东风商业航天|卫星|发射场|潜力股|火箭发射_手机网易网","我国航天发射节奏紧凑有序,产业保持高速发展态势。蓝箭航天朱雀三号发射进度备受市场关注。相关报道显示,朱雀三号遥二可回收火箭发射在即。不过,目前蓝箭航天尚未明确发射时间。此前在6月29日,蓝箭航天朱雀三号遥二在东风商业航天创新试验区顺利完成静态点火试验。航天发射进入密集窗口期据公众号“中国航天”消息,今年1—7月,我国航天发射累计完成54次,其中6月发射多达10次,7月发射9次。 打开网易新闻 查看精彩图片 7月10日,我国航天领域迎来里程碑式突破。长征十号乙运载火箭在海南商业航天发射场点火升空,成功完成火箭一子级海上网系回收任务。此次任务不仅是我国首次实现运载火箭一子级可控回收,更是全球范围内首次完成运载火箭网系回收,标志着我国火箭回收复用技术取得关键性进展。进入8月,航天发射热潮持续延续。8月4日,长征八号甲运载火箭在海南商业航天发射场点火升空,成功将卫星互联网低轨23组卫星送入预定轨道;8月5日,捷龙三号运载火箭在山东海阳附近海域点火升空,以“一箭双星”方式,顺利将东方慧眼高光谱01、02星送入预定轨道。中信建投表示,2026年我国多款液体火箭将密集首飞及回收试验,有望大幅降低发射",网易,Industry_Media,https://m.163.com/dy/article/L3V2SEPG0517BMJU.html,Watch,,3,3,3,3.00,B,相关性3/5、产业影响3/5、新颖性3/5；加权3.00。,Yes,影响政策供给、任务部署、核心硬件或资本供给，需结合后续执行节点验证。,用于校准太空算力主航道、运载与卫星供给，以及地面AI基础设施的边界和节奏。,跟踪正式文件、合同执行、发射/在轨验证、量产客户和下一轮融资。,,Pass_A
W33-N-099,2026-08-10,2026-08-10,China,Technology,Commercial_Space,,2026-08-10 新闻早报_行业资讯_资讯_航天新域,"热点资讯SpaceX 星舰 7 月 25 日完成第 13 次试飞,二级飞船海上漂浮完好但回收前景不佳;任务成功部署星链 V3 卫星,马斯克称隔热罩难题基本得到解决。国内资讯企业资讯东方空间引力一号遥三火箭完成转场,将执行一箭九星发射任务,火箭迈入常态化商业发射阶段,预计 8 月下旬择机实施发射。投资资讯航天驭星完成近 20 亿元系列融资,估值破百亿跻身商业航天独角兽,手握全球化地面站网络,布局太空在轨服务并稳步推进 IPO。商业航天天基计算基础设施企业一行凌光完成数千万元种子轮融资,由达泰资本领投,资金将用于星载计算相关软硬件研发与商业化落地。行业资讯青岛国测海遥 “耕耘” 星座项目进入实质实施阶段,2027 年密集发射遥感卫星,打造自主遥感数据源,向遥感全产业链企业转型。国际资讯美国SpaceX从加州范登堡完成星链17-38任务,使用16次复用猎鹰9号发射24颗V2 Mini卫星。NASA加速推进阿尔忒弥斯三号任务,猎户座飞船舱体完成对接,SLS火箭零部件陆续到位,通过硬件复用、流程优化追赶研制进度。",www.spacenew.cn,Industry_Media,http://www.spacenew.cn/news/show-95788.html,Watch,,3,3,3,3.00,B,相关性3/5、产业影响3/5、新颖性3/5；加权3.00。,Yes,影响政策供给、任务部署、核心硬件或资本供给，需结合后续执行节点验证。,用于校准太空算力主航道、运载与卫星供给，以及地面AI基础设施的边界和节奏。,跟踪正式文件、合同执行、发射/在轨验证、量产客户和下一轮融资。,,Pass_A
W33-P-US-004,2026-08-10,2026-08-10,US,Policy,AI,,美国能源部发布国防生产法材料充足性行动计划,行动计划聚焦核燃料供应能力，并将AI电力需求和能源安全列为相关背景。,DOE / Federal Register,Government,https://www.federalregister.gov/documents/2026/08/10/2026-16226/plan-of-action-under-the-defense-production-act-material-sufficiency-committee,S_Core,,3,3,3,3.00,B,相关性3/5、产业影响3/5、新颖性3/5；加权3.00。,Yes,影响政策供给、任务部署、核心硬件或资本供给，需结合后续执行节点验证。,用于校准太空算力主航道、运载与卫星供给，以及地面AI基础设施的边界和节奏。,跟踪正式文件、合同执行、发射/在轨验证、量产客户和下一轮融资。,,Pass_C_Federal_Register_API
W33-T-GLB-001,2026-08-10,2026-08-10,Global,Technology,Commercial_Space,,日本H3火箭发射Michibiki 7导航卫星,H3将Michibiki 7送入预定轨道，卫星还搭载美国太空军态势感知相机载荷。,Space.com,Industry_Media,https://www.space.com/space-exploration/launches-spacecraft/japan-h3-rocket-launch-navigation-satellite-michibiki-7,A_Active,,3,3,3,3.00,B,相关性3/5、产业影响3/5、新颖性3/5；加权3.00。,Yes,影响政策供给、任务部署、核心硬件或资本供给，需结合后续执行节点验证。,用于校准太空算力主航道、运载与卫星供给，以及地面AI基础设施的边界和节奏。,跟踪正式文件、合同执行、发射/在轨验证、量产客户和下一轮融资。,,Pass_C_targeted
W33-T-CN-001,2026-08-10,2026-08-10,China,Technology,Commercial_Space,,长征七号甲发射中星4B任务失利,公开现场资料显示火箭升空约85秒后爆炸，官方原因尚未公布。,Space.com,Industry_Media,https://www.space.com/space-exploration/launches-spacecraft/chinese-rocket-explodes-less-than-90-seconds-after-liftoff,A_Active,,3,3,3,3.00,B,相关性3/5、产业影响3/5、新颖性3/5；加权3.00。,Yes,影响政策供给、任务部署、核心硬件或资本供给，需结合后续执行节点验证。,用于校准太空算力主航道、运载与卫星供给，以及地面AI基础设施的边界和节奏。,跟踪正式文件、合同执行、发射/在轨验证、量产客户和下一轮融资。,,Pass_C_targeted
W33-F-029,2026-08-10,2026-08-10,China,Financing,Chip,工研拓芯,工研拓芯完成A轮融资,光电芯片研发生产商；原始披露金额：约亿元；人民币换算：N/A；美元换算：N/A；投资方：策源资本；洛阳工控集团；华天电子；农银国际。,企查查（境内）,Manual financing import,https://www.qcc.com/product/d4503c6729d32eef48a67637314f40dd.html,Manual,,3,3,3,3.00,B,相关性3/5、产业影响3/5、新颖性3/5；加权3.00。,Yes,影响政策供给、任务部署、核心硬件或资本供给，需结合后续执行节点验证。,用于校准太空算力主航道、运载与卫星供给，以及地面AI基础设施的边界和节奏。,跟踪正式文件、合同执行、发射/在轨验证、量产客户和下一轮融资。,1 USD=6.7873 CNY；汇率日期2026-08-17；国家外汇管理局人民币汇率中间价 https://www.safe.gov.cn/AppStructured/hlw/RMBQuery.do。 手工融资未获独立公开确认，证据等级最高按B级处理。,QCC_UI_fallback
W33-F-030,2026-08-10,2026-08-10,China,Financing,Chip,码灵微电子,码灵微电子完成A轮融资,半导体器件制造商；原始披露金额：-；人民币换算：N/A；美元换算：N/A；投资方：拾芮基金；中鑫资本。,企查查（境内）,Manual financing import,https://www.qcc.com/product/44b166fce49c4291b353995d9079f41b.html,Manual,,3,3,3,3.00,B,相关性3/5、产业影响3/5、新颖性3/5；加权3.00。,Exclude,影响政策供给、任务部署、核心硬件或资本供给，需结合后续执行节点验证。,用于校准太空算力主航道、运载与卫星供给，以及地面AI基础设施的边界和节奏。,跟踪正式文件、合同执行、发射/在轨验证、量产客户和下一轮融资。,1 USD=6.7873 CNY；汇率日期2026-08-17；国家外汇管理局人民币汇率中间价 https://www.safe.gov.cn/AppStructured/hlw/RMBQuery.do。 手工融资未获独立公开确认，证据等级最高按B级处理。,QCC_UI_fallback
W33-F-031,2026-08-10,2026-08-10,China,Financing,Chip,奇算光启,奇算光启完成天使+轮融资,AI光计算芯片研发商；原始披露金额：-；人民币换算：N/A；美元换算：N/A；投资方：高瓴创投；真格基金；上海未来产业基金；同创伟业；深流资本；张江高科；BV百度风投。,企查查（境内）,Manual financing import,https://www.qcc.com/product/24b0d3189b0ae4abaa75201c1b84e943.html,Manual,,3,3,3,3.00,B,相关性3/5、产业影响3/5、新颖性3/5；加权3.00。,Yes,影响政策供给、任务部署、核心硬件或资本供给，需结合后续执行节点验证。,用于校准太空算力主航道、运载与卫星供给，以及地面AI基础设施的边界和节奏。,跟踪正式文件、合同执行、发射/在轨验证、量产客户和下一轮融资。,1 USD=6.7873 CNY；汇率日期2026-08-17；国家外汇管理局人民币汇率中间价 https://www.safe.gov.cn/AppStructured/hlw/RMBQuery.do。 手工融资未获独立公开确认，证据等级最高按B级处理。,QCC_UI_fallback
W33-F-032,2026-08-10,2026-08-10,China,Financing,Chip,启芯领航,启芯领航完成天使+轮融资,EDA工具研发制造商；原始披露金额：-；人民币换算：N/A；美元换算：N/A；投资方：概伦电子。,企查查（境内）,Manual financing import,https://www.qcc.com/product/be1a56a2b784b2b887f2ae11ea034825.html,Manual,,3,3,3,3.00,B,相关性3/5、产业影响3/5、新颖性3/5；加权3.00。,Exclude,影响政策供给、任务部署、核心硬件或资本供给，需结合后续执行节点验证。,用于校准太空算力主航道、运载与卫星供给，以及地面AI基础设施的边界和节奏。,跟踪正式文件、合同执行、发射/在轨验证、量产客户和下一轮融资。,1 USD=6.7873 CNY；汇率日期2026-08-17；国家外汇管理局人民币汇率中间价 https://www.safe.gov.cn/AppStructured/hlw/RMBQuery.do。 手工融资未获独立公开确认，证据等级最高按B级处理。,QCC_UI_fallback
W33-F-036,2026-08-10,2026-08-10,US,Financing,Commercial_Space,Cambridge Aerospace,Cambridge Aerospace完成C轮融资,防务服务提供商；原始披露金额：3亿美元；人民币换算：2036190000.00；美元换算：300000000.00；投资方：德丰杰成长基金；Accel；Lakestar；Lux；Never Lift；Ora Global；Elad Gil & Co。,企查查（境外）,Manual financing import,https://www.qcc.com/product/f0629ca1c1ba39d1e6b4fee672156725.html,Manual,,4,3,3,3.50,B,相关性4/5、产业影响3/5、新颖性3/5；加权3.50。,Yes,影响政策供给、任务部署、核心硬件或资本供给，需结合后续执行节点验证。,用于校准太空算力主航道、运载与卫星供给，以及地面AI基础设施的边界和节奏。,跟踪正式文件、合同执行、发射/在轨验证、量产客户和下一轮融资。,1 USD=6.7873 CNY；汇率日期2026-08-17；国家外汇管理局人民币汇率中间价 https://www.safe.gov.cn/AppStructured/hlw/RMBQuery.do。 手工融资未获独立公开确认，证据等级最高按B级处理。,QCC_UI_fallback
W33-N-023,2026-08-11,2026-08-11,China,Policy,Chip;AI,,AI产业链利好!上海印发软件和信息服务业发展“十五五”规划-顶端新闻,"【大河财立方消息】8月11日消息,上海市经济和信息化委员会近日印发《上海市软件和信息服务业发展“十五五”规划》。其中提到,加快智算云产业数智化转型。丰富多元智算云服务供给,引导优质云服务商打造具备“专家级智能”的轻量化、高吞吐AI推理底座,适配海量行业智能化落地需求。创新算力要素市场化改革,持续探索算力作价入股等新型投资方式以及“算力资源+应用场景”新招商模式。促进软件企业智能化技改,支持软件企业广泛使用Coding平台,构建覆盖全流程、全链条的智能化研发生产线,探索将词元(Token)、数据治理、大模型部署及再训练等投入,纳入企业技术改造支持方向。实施“百千万”智算集群工程。形成“大集群+小集群+边缘算力”协同的梯次供给体系,在松江、临港、青浦等布局打造十万卡级超大规模智算集群,在宝山、浦东、嘉定等布局建设千卡级智算集群。攻关超大规模智能算力集群组网技术,围绕高性能计算芯片(GPU/NPU)、量子芯片(QPU)、高速光互连(CPO)、高带宽内存(HBM)及异构服务器等核心环节,提升智算硬件的供给能力,推动自主芯片与主流大模型深度融合。聚焦新型存储检索、数模协同等,突破高精度异构处理、",www.topnews.cn,Industry_Media,https://www.topnews.cn/news/145ED2E040B84574,Watch,,3,3,3,3.00,B,相关性3/5、产业影响3/5、新颖性3/5；加权3.00。,Yes,影响政策供给、任务部署、核心硬件或资本供给，需结合后续执行节点验证。,用于校准太空算力主航道、运载与卫星供给，以及地面AI基础设施的边界和节奏。,跟踪正式文件、合同执行、发射/在轨验证、量产客户和下一轮融资。,,Pass_A
