event_id,date,published_date,country,sector,domain,entity,event_title,event_summary,source_name,source_type,source_url,source_tier,secondary_sources,space_compute_relevance_score,industry_impact_score,novelty_score,total_score,priority,reason_for_priority,include_in_report,implication,meaning_for_us,next_watch,analyst_note,source_discovery_flag
W30-F106,2026-07-21,2026-07-21,Global,Financing,commercial_space,deltaVision,deltaVision完成股权融资融资,航空航天流体系统制造商；原始金额：1020万欧元；投资方：KT Ventures，Valemount Capital，Futury Capital；人民币换算：78781740.00；美元换算：11595952.25。,企查查（境外）,Manual financing import,https://www.qcc.com/product/6792b6a9e5c367d7e14d6a0ff9b5390f.html,Manual,,4,3,4,3.70,A,相关性4/5、产业影响3/5、新颖性4/5；加权3.70。,Database_Only,进入阶段4复核：关注其对星上算力供给、载体部署、数据链路或地面AI基础设施的影响。,用于校准技术路线、生态合作、融资对标或政策风险判断。,跟踪后续正式公告、在轨数据、合同执行或下一任务节点。,来自企查查（境外）清单 + 行业归属：商业航天/卫星/火箭/遥感；原始币种 EUR。 融资来源补全门已执行：公司+金额/轮次、公司+日期、公司+投资方三类查询；截至2026-07-27未找到可确认本周交易的独立公开来源，保留企查查主记录。 Stage 4 financing 30% cap compression.,Manual_Import
W30-S021,2026-07-21,2026-07-21,US,Policy,Science and technology strategy,White House OSTP,White House Publishes 'Science: A New Golden Age' Technology Strategy Report,"The White House science strategy report sets priorities including AI agents for science, domestic semiconductor research, and the Genesis Mission.",White House,Fail-Closed supplemental scan,https://www.whitehouse.gov/science/,S_Core,,4,4,4,4.00,A,相关性4/5、产业影响4/5、新颖性4/5；加权4.00。,Yes,进入阶段4复核：关注其对星上算力供给、载体部署、数据链路或地面AI基础设施的影响。,用于校准技术路线、生态合作、融资对标或政策风险判断。,跟踪后续正式公告、在轨数据、合同执行或下一任务节点。,Added after Stage 3 structural shortfall; independently validated in-window event atom.,Fail_Closed_Supplement
W30-F082,2026-07-22,2026-07-22,China,Financing,commercial_space,素泰智能,素泰智能完成B轮融资,卫星通信芯片及解决方案提供商；原始金额：-；投资方：鼎晖投资；人民币换算：N/A；美元换算：N/A。,企查查（境内）,Manual financing import,https://www.qcc.com/product/7dc1cd082a697830caf9bbb3173d369a.html,Manual,,4,3,4,3.70,A,相关性4/5、产业影响3/5、新颖性4/5；加权3.70。,Yes,进入阶段4复核：关注其对星上算力供给、载体部署、数据链路或地面AI基础设施的影响。,用于校准技术路线、生态合作、融资对标或政策风险判断。,跟踪后续正式公告、在轨数据、合同执行或下一任务节点。,来自企查查（境内）清单 + 行业归属：商业航天/卫星/火箭/遥感；原始币种 未披露。 融资来源补全门已执行：公司+金额/轮次、公司+日期、公司+投资方三类查询；截至2026-07-27未找到可确认本周交易的独立公开来源，保留企查查主记录。,Manual_Import
W30-S001,2026-07-22,2026-07-22,US,Technology,In-space servicing,NASA / DARPA / Northrop Grumman,Robotic Servicing Mission Launches with NASA Support,"Northrop Grumman's MRV carrying DARPA's RSGS robotic payload launched July 21 to demonstrate inspection, upgrade, and life-extension services for GEO satellites.",NASA,Fail-Closed supplemental scan,https://www.nasa.gov/technology/robotic-servicing-mission-launches-with-nasa-support/,S_Core,,4,4,4,4.00,A,相关性4/5、产业影响4/5、新颖性4/5；加权4.00。,Yes,进入阶段4复核：关注其对星上算力供给、载体部署、数据链路或地面AI基础设施的影响。,用于校准技术路线、生态合作、融资对标或政策风险判断。,跟踪后续正式公告、在轨数据、合同执行或下一任务节点。,Added after Stage 3 structural shortfall; independently validated in-window event atom.,Fail_Closed_Supplement
W30-S013,2026-07-22,2026-07-22,US,Policy,Satellite licensing,FCC,FCC Adopts Space and Earth-station Licensing Process Overhaul,The FCC approved a licensing-process overhaul intended to create a faster assembly-line workflow for space- and earth-station applications.,Via Satellite,Fail-Closed supplemental scan,https://www.satellitetoday.com/eletter/news-feed/,A_Active,,4,4,4,4.00,A,相关性4/5、产业影响4/5、新颖性4/5；加权4.00。,Yes,进入阶段4复核：关注其对星上算力供给、载体部署、数据链路或地面AI基础设施的影响。,用于校准技术路线、生态合作、融资对标或政策风险判断。,跟踪后续正式公告、在轨数据、合同执行或下一任务节点。,Added after Stage 3 structural shortfall; independently validated in-window event atom.,Fail_Closed_Supplement
W30-S018,2026-07-22,2026-07-22,US,Policy,AI for science,NASA Genesis Mission,NASA Joins Genesis Mission to Apply AI to Space Engineering and Mission Data,"NASA joined the interagency Genesis Mission, pairing mission archives and engineering expertise with federal AI and computing capabilities.",NASA,Fail-Closed supplemental scan,https://www.nasa.gov/news-release/nasa-joins-genesis-mission-to-accelerate-ai-driven-discovery/,S_Core,,4,4,4,4.00,A,相关性4/5、产业影响4/5、新颖性4/5；加权4.00。,Yes,进入阶段4复核：关注其对星上算力供给、载体部署、数据链路或地面AI基础设施的影响。,用于校准技术路线、生态合作、融资对标或政策风险判断。,跟踪后续正式公告、在轨数据、合同执行或下一任务节点。,Added after Stage 3 structural shortfall; independently validated in-window event atom.,Fail_Closed_Supplement
W30-S020,2026-07-22,2026-07-22,US,Policy,AI for science funding,White House Genesis Mission,White House Announces More Than $5 Billion for Genesis AI-for-Science Mission,"The White House announced more than $5 billion for the Genesis Mission, including AI-driven microelectronics R&D and analysis of NASA's space-data archives.",White House,Fail-Closed supplemental scan,https://www.whitehouse.gov/releases/2026/07/45502/,S_Core,,4,4,4,4.00,A,相关性4/5、产业影响4/5、新颖性4/5；加权4.00。,Yes,进入阶段4复核：关注其对星上算力供给、载体部署、数据链路或地面AI基础设施的影响。,用于校准技术路线、生态合作、融资对标或政策风险判断。,跟踪后续正式公告、在轨数据、合同执行或下一任务节点。,Added after Stage 3 structural shortfall; independently validated in-window event atom.,Fail_Closed_Supplement
W30-F078,2026-07-23,2026-07-23,China,Financing,ai,星旺空间,星旺空间完成天使轮融资,太空算力基础设施与在轨服务提供商；原始金额：数千万元；投资方：中关村资本，民银国际，深圳穹顶天算投资合伙企业（有限合伙）；人民币换算：N/A；美元换算：N/A。,腾讯新闻（亿欧数据）,Manual financing import,https://news.qq.com/rain/a/20260724A05YC700,Manual,https://www.qcc.com/product/33888e6d16d6df8a55eaf58a446aa094.html,5,3,4,4.20,A,相关性5/5、产业影响3/5、新颖性4/5；加权4.20。,Yes,进入阶段4复核：关注其对星上算力供给、载体部署、数据链路或地面AI基础设施的影响。,用于校准技术路线、生态合作、融资对标或政策风险判断。,跟踪后续正式公告、在轨数据、合同执行或下一任务节点。,来自企查查（境内）清单 + 行业归属：AI算力/AI基础设施；原始币种 CNY。 融资来源补全门已执行：公司+金额/轮次、公司+日期、公司+投资方三类查询；已找到公开报道，企查查降为交叉验证。,Manual_Import
W30-S005,2026-07-24,2026-07-24,US,Technology,Autonomous navigation / cislunar,NASA CAPSTONE 02,NASA Announces CAPSTONE 02 Dual-spacecraft Technology Demonstration,"CAPSTONE 02 will demonstrate autonomous navigation, inter-satellite coordination, rendezvous, and proximity operations with two lunar-orbit spacecraft.",NASA,Fail-Closed supplemental scan,https://www.nasa.gov/directorates/armd/nasa-announces-new-spacecraft-technology-demonstration-mission-at-moon/,S_Core,,4,4,4,4.00,A,相关性4/5、产业影响4/5、新颖性4/5；加权4.00。,Yes,进入阶段4复核：关注其对星上算力供给、载体部署、数据链路或地面AI基础设施的影响。,用于校准技术路线、生态合作、融资对标或政策风险判断。,跟踪后续正式公告、在轨数据、合同执行或下一任务节点。,Added after Stage 3 structural shortfall; independently validated in-window event atom.,Fail_Closed_Supplement
W30-P015,2026-07-25,2026-07-25,China,Technology,Public scan,甘德一号01星,国内首颗商业空间碎片监测卫星发射成功_央广网,国内首颗商业空间碎片监测卫星发射成功_央广网 (https://tech.cnr.cn/gstj/20260725/t20260725_527728801.shtml),tech.cnr.cn,Public web,https://tech.cnr.cn/gstj/20260725/t20260725_527728801.shtml,A_Active,https://www.stdaily.com/web/gdxw/2026-07/24/content_552960.html,4,4,4,4.00,A,相关性4/5、产业影响4/5、新颖性4/5；加权4.00。,Yes,进入阶段4复核：关注其对星上算力供给、载体部署、数据链路或地面AI基础设施的影响。,用于校准技术路线、生态合作、融资对标或政策风险判断。,跟踪后续正式公告、在轨数据、合同执行或下一任务节点。,Pass C verified in-window; Stage 2 retains all hits without relevance filtering. Stage 3 merged W30-P013 as same event atom.,Pass_A_or_B
W30-F059,2026-07-25,2026-07-25,China,Financing,commercial_space,热数科技,热数科技完成A轮融资,商业航天结构和热控系统配套商；原始金额：-；投资方：高信资本，熙正基金；人民币换算：N/A；美元换算：N/A。,企查查（境内）,Manual financing import,https://www.qcc.com/product/731b5bd71eeef4dcb5d8039e25da121c.html,Manual,,4,3,4,3.70,A,相关性4/5、产业影响3/5、新颖性4/5；加权3.70。,Yes,进入阶段4复核：关注其对星上算力供给、载体部署、数据链路或地面AI基础设施的影响。,用于校准技术路线、生态合作、融资对标或政策风险判断。,跟踪后续正式公告、在轨数据、合同执行或下一任务节点。,来自企查查（境内）清单 + 行业归属：商业航天/卫星/火箭/遥感；原始币种 未披露。 融资来源补全门已执行：公司+金额/轮次、公司+日期、公司+投资方三类查询；截至2026-07-27未找到可确认本周交易的独立公开来源，保留企查查主记录。,Manual_Import
W30-P006,2026-07-20,2026-07-20,China,Technology,Public scan,,2026 World AI Conference and High-Level Meeting on Global AI Governance,2026 World AI Conference and High-Level Meeting on Global AI Governance (https://www.stdaily.com/web/English/2026-07/20/content_550246.html),stdaily.com,Public web,https://www.stdaily.com/web/English/2026-07/20/content_550246.html,A_Active,,2,4,3,2.80,B,相关性2/5、产业影响4/5、新颖性3/5；加权2.80。受相关性≤2最高B约束。,Brief,进入阶段4复核：关注其对星上算力供给、载体部署、数据链路或地面AI基础设施的影响。,作为趋势与外围对照。,跟踪后续正式公告、在轨数据、合同执行或下一任务节点。,Pass C verified in-window; Stage 2 retains all hits without relevance filtering. Stage 3 corrected publication date from source URL.,Pass_A_or_B
W30-P020,2026-07-20,2026-07-20,China,Policy,Public scan,,关于公开征求《制造业数字化仿真 仿真环境管理要求》等6项电子行业推荐性国家标准报批意见的公示,关于公开征求《制造业数字化仿真 仿真环境管理要求》等6项电子行业推荐性国家标准报批意见的公示 (https://wap.miit.gov.cn/jgsj/kjs/jscx/bzgf/art/2026/art_8adf4d424daa4340b6d3025ee1eeaf44.html),wap.miit.gov.cn,Public web,https://wap.miit.gov.cn/jgsj/kjs/jscx/bzgf/art/2026/art_8adf4d424daa4340b6d3025ee1eeaf44.html,S_Core,,2,4,3,2.80,B,相关性2/5、产业影响4/5、新颖性3/5；加权2.80。受相关性≤2最高B约束。,Brief,进入阶段4复核：关注其对星上算力供给、载体部署、数据链路或地面AI基础设施的影响。,作为趋势与外围对照。,跟踪后续正式公告、在轨数据、合同执行或下一任务节点。,Pass C verified in-window; Stage 2 retains all hits without relevance filtering.,Pass_A_or_B
W30-P037,2026-07-20,2026-07-20,US,Technology,Public scan,NASA Artemis III,"Four astronauts, 3 spacecraft, 2 weeks in orbit: Artemis III will be NASA's most complicated mission ever | Space","Four astronauts, 3 spacecraft, 2 weeks in orbit: Artemis III will be NASA's most complicated mission ever | Space (https://www.space.com/space-exploration/artemis/four-astronauts-3-spacecraft-2-weeks-in-orbit-artemis-iii-will-be-nasas-most-complicated-mission-ever)
citeturn703view0 [wordlim: 200] Content type: text/html; Source: open({""ref_id"":""https://www.space.com/space-exploration/artemis/four-astronauts-3-spacecraft-2-weeks-in-orbit-artemis-iii-will-be-nasas-most-complicated-mission-ever"",""lineno"":null}); Total lines: 437
L0: cite0†Image†sb.scorecardresearch.com cite1†Skip to main content L1: 
L2: [Input] [Input]
L3:   *   * cite2†Space Exploration L4:     * cite3†Launches & Spacecraft L5:       * cite4†Private spaceflight L6:       * cite5†Human spaceflight L7:       * cite6†SpaceX L8:       * cite7†Blue Origin L9:       * cite8†Virgin Galactic L10:       * cite9†United Launch Alliance L11:     * cite10†Search for Life L12:       * cite11†Exoplanets L13:       * cite12†SETI L14:       * cite13†Aliens L15:     * cite14†Missions L16:       * cite15†International Space Station L17:       * cite16†Space Shuttle L18:       * cite17†Apollo L19:       * cite18†Artemis L20:       * cite19†Voyager L21:       * cite20†Asteroid & Comet Missions L22:       * cite21†Mars rovers L23:       * cite22†New Horizons L24:       * cite20†Parker Solar Probe L25:     * cite23†Satellites L26:   * cite24†Astronomy L27:     * cite25†Solar System L28:       * cite26†The Sun L29:       * cite27†Asteroids L30:       * cite28†Mars L31:       * cite29†Comets L32:       * cite30†Mercury L33:       * cite31†Jupiter L34:       * cite32†Saturn L35:       * cite33†Pluto L36:       * cite34†Ve",space.com,Public web,https://www.space.com/space-exploration/artemis/four-astronauts-3-spacecraft-2-weeks-in-orbit-artemis-iii-will-be-nasas-most-complicated-mission-ever,A_Active,https://apnews.com/article/2d1f10bd676c296bc7db5e0c56cb9a4e,3,3,3,3.00,B,相关性3/5、产业影响3/5、新颖性3/5；加权3.00。,Brief,进入阶段4复核：关注其对星上算力供给、载体部署、数据链路或地面AI基础设施的影响。,作为趋势与外围对照。,跟踪后续正式公告、在轨数据、合同执行或下一任务节点。,Pass C verified in-window; Stage 2 retains all hits without relevance filtering. Stage 3 merged W30-P038 as same event atom.,Pass_A_or_B
W30-P043,2026-07-20,2026-07-20,US,Policy,Public scan,FERC,Order No. 917 | Federal Energy Regulatory Commission,"Order No. 917 | Federal Energy Regulatory Commission (https://www.ferc.gov/order-917)
citeturn839view0 [wordlim: 200] Content type: text/html; Source: open({""ref_id"":""https://www.ferc.gov/order-917"",""lineno"":null}); Total lines: 759
L0: cite0† Skip to main content  L1: 
L2: cite1† FERC Federal Energy Regulatory Commission  Mobile Menu Button
L3: 
L4:   * Search Search
L5:   * Industries & Data
L6:     * Electric
L7: 
L8: * * *
L9: 
L10:       * cite2†Overview L11:       * cite3†Power Sales and Markets L12:       * cite4†Incentives L13:       * cite5†Electric Reliability L14:       * cite6†Electric Transmission L15:       * cite7†Electric Transmission Siting L16:       * cite8†General Information L17:     * Natural Gas
L18: 
L19: * * *
L20:       * cite9†Overview L21:       * cite10†Landowner Resources L22:       * cite11†Safety and Inspections L23:       * cite12†Environment L24:     * Market Assessments
L25: 
L26: * * *
L27: 
L28:       * cite13†Overview L29:       * cite14†Reports & Analysis L30:       * cite15†Data Sources L31:       * cite16†Natural Gas Markets L32:       * cite17†Electric Power Markets L33:     * Hydropower
L34: 
L35: * * *
L36: 
L37:       * cite18†Overview L38:       * cite19†Licensing L39:       * cite20†Administration and Compliance L40:       * cite21†Dam Safety and Inspections L41:     * Oil
L42: 
L43: * * *
L44:       * cite22†Overview L45:       * cite23†Annual Charges L46:       * cite24†General Information L47:       * cite25†Staff Oil Pipeline Handbooks L48:     * Resources
L49: 
L50: * * *
L51:       * cite26†Overview L52:       * cite27†FERC Staff Reports and Papers L53:       * cite28†Guides L54:       * cite29†The Process L55:       * cite3",ferc.gov,Public web,https://www.ferc.gov/news-events/events/notational-orders-2026-07-20-07202026,S_Core,,2,4,3,2.80,B,相关性2/5、产业影响4/5、新颖性3/5；加权2.80。受相关性≤2最高B约束。,Brief,进入阶段4复核：关注其对星上算力供给、载体部署、数据链路或地面AI基础设施的影响。,作为趋势与外围对照。,跟踪后续正式公告、在轨数据、合同执行或下一任务节点。,Pass C verified in-window; Stage 2 retains all hits without relevance filtering.,Pass_A_or_B
