event_id,date,published_date,country,sector,domain,entity,event_title,event_summary,source_name,source_type,source_url,source_tier,secondary_sources,space_compute_relevance_score,industry_impact_score,novelty_score,total_score,priority,reason_for_priority,include_in_report,implication,meaning_for_us,next_watch,analyst_note,source_discovery_flag
2026-W28-EVT-086,2026-07-07,2026-07-07,US,Technology,Commercial_Space,SES Space & Defense,SES Space & Defense wins five-year Ku-band services BPA,SES Space & Defense won a five-year BPA enabling U.S. military branches to procure global managed Ku-band satellite connectivity.,SES,Company,https://www.ses.com/news/press-release/ses-space-defense-wins-bpa-to-deliver-flexible-satellite-connections,S_Core,,4,4,4,4.00,A,已补扫并核实；按同心圆、产业影响和新颖性评分。,Yes,军方把托管卫通服务采购标准化，商业星座的数据通道正更深地嵌入任务体系。,关注合同是否扩展到动态路由、边缘处理和多轨网络编排。,任务订单金额、终端伙伴和首个部署场景。,阶段1补扫；事实按所列来源核实。,Pass_A_Supplement
2026-W28-EVT-087,2026-07-07,2026-07-07,US,Technology,Commercial_Space,Rocket Lab / U.S. Space Force,Rocket Lab reports VICTUS HAZE responsive-space mission milestone,"Rocket Lab reported the VICTUS HAZE mission achieved a 16-hour-42-minute launch response and combined spacecraft, launch and on-orbit operations under one prime.",Rocket Lab,Company,https://investors.rocketlabcorp.com/node/12881/pdf,S_Core,,4,4,4,4.00,A,已补扫并核实；按同心圆、产业影响和新颖性评分。,Yes,端到端快速响应任务把制造、发射和在轨操作压缩为一体化服务，验证任务即服务的组织形态。,与太空算力商业化相似，关键不只是硬件上天，而是可被快速调用的完整任务链。,后续 TacRS 订单、在轨交会结果和重复交付周期。,阶段1补扫；事实按所列来源核实。,Pass_A_Supplement
2026-W28-EVT-099,2026-07-07,2026-07-07,US,Technology,Commercial_Space,City Labs,BOHR becomes first nuclear-powered commercial satellite launched under FAA approval,City Labs' BOHR satellite launched on Transporter-17 using a betavoltaic power source under the FAA nuclear-launch approval process.,Space.com,Core_Media,https://www.space.com/space-exploration/launches-spacecraft/spacex-just-launched-the-1st-ever-nuclear-powered-commercial-satellite,A_Active,,4,4,5,4.20,A,已补扫并核实；按同心圆、产业影响和新颖性评分。,Yes,长寿命小型核电源进入商业卫星在轨验证，为受太阳能和轨道光照限制的持续计算载荷增加供能路线。,评估其功率密度、寿命、许可成本和对星上计算任务的适配性。,在轨功率表现、监管复用和后续商业订单。,阶段1补扫；事实按所列来源核实。,Pass_A_Supplement
2026-W28-EVT-101,2026-07-07,2026-07-07,Global,Technology,Commercial_Space,ICEYE,ICEYE launches four Gen4 and national-mission SAR satellites on Transporter-17,"ICEYE launched four satellites on Transporter-17, including a Gen4 commercial SAR spacecraft and dedicated national-mission satellites.",ICEYE,Company,https://www.iceye.com/newsroom/press-releases/iceye-launches-four-new-satellites-aboard-transporter-17?hs_amp=true,S_Core,,4,4,4,4.00,A,已补扫并核实；按同心圆、产业影响和新颖性评分。,Yes,SAR 星座继续扩容并绑定国家任务，强化高时效数据供给与星上筛选处理需求。,跟踪 Gen4 是否提升星上处理、重访和任务调度能力。,在轨开机、客户任务、分辨率与交付时延。,阶段1补扫；事实按所列来源核实。,Pass_A_Supplement
2026-W28-EVT-138,2026-07-07,2026-07-07,China,Financing,Commercial_Space,星际原点航天科技（上海）有限公司,星际原点航天科技（上海）有限公司完成融资,融资轮次/事件：Financing；金额：RMB 数千万元（约 USD 数百万）；投资方：上海科创策源基金；梅花创投；九合创投；上海天使会；业务方向：太空算力网络建设服务商。,企查查（境内）,Database,N/A,Manual,,4,3,4,3.70,A,企查查行业筛选后保留；正文选择按融资30%上限、三子板块下限、金额与路径优先级压减。,Brief,太空算力网络创业公司获数千万元，是本周直接赛道资本信号；金额仍对应早期验证，不足以证明网络已具备商业闭环。,用于识别供应链能力、潜在合作方与竞争性资本流向。,首个在轨节点、算力/带宽指标、调用接口和付费客户。,企查查全行业筛选；原币=数千万元；RMB=RMB 数千万元；USD=约 USD 数百万；source_seq=148,Manual_QCC
2026-W28-EVT-159,2026-07-07,2026-07-07,美国,Financing,Commercial_Space,Ravee Optics,Ravee Optics完成融资,融资轮次/事件：Financing；金额：USD 6M（约 RMB 4083.2万元）；投资方：BIG Global Investment JSC ，；CincyTech；JobsOhio；业务方向：微型激光通信终端研发商。,企查查（境外）,Database,N/A,Manual,,4,3,4,3.70,A,企查查行业筛选后保留；正文选择按融资30%上限、三子板块下限、金额与路径优先级压减。,Brief,600 万美元投向微型激光通信终端，资金规模对应从样机走向产品的早期阶段；路线直指小卫星高速互联，但交付能力尚待证明。,用于识别供应链能力、潜在合作方与竞争性资本流向。,终端重量/功耗/速率、在轨演示、首批星座订单。,企查查全行业筛选；原币=600万美元；RMB=约 RMB 4083.2万元；USD=USD 6M；source_seq=45,Manual_QCC
2026-W28-EVT-102,2026-07-08,2026-07-08,US,Technology,Space_Compute,Vantor,Vantor unveils near-real-time WorldView 3D satellite product,"Vantor unveiled WorldView 3D, combining multi-angle satellite imagery into frequently refreshed 3D terrain products for mission users.",Space.com,Core_Media,https://www.space.com/space-exploration/satellites/this-is-the-future-of-spatial-intelligence-vantor-unveils-stunning-3d-satellite-views-of-earth-photos,A_Active,,4,4,4,4.00,A,已补扫并核实；按同心圆、产业影响和新颖性评分。,Yes,遥感产品从影像交付升级为接近实时的三维空间智能，价值链向计算与可调用数据服务迁移。,这是“星上能力变为可调用服务”的直接商业参照，应关注处理发生在星上还是地面。,API 调用、刷新时延、处理架构和客户付费。,阶段1补扫；事实按所列来源核实。,Pass_A_Supplement
2026-W28-EVT-118,2026-07-09,2026-07-09,China,Financing,Commercial_Space,氦星光联科技（深圳）有限公司,氦星光联科技（深圳）有限公司完成融资,融资轮次/事件：Financing；金额：未披露；投资方：武汉高科；业务方向：卫星激光通信设备研制商。,企查查（境内）,Database,N/A,Manual,,4,3,4,3.70,A,企查查行业筛选后保留；正文选择按融资30%上限、三子板块下限、金额与路径优先级压减。,Brief,地方产业资本直接投入卫星激光通信设备，传输瓶颈正成为星上处理之后的必争环节；未披露金额意味着产能扩张强度仍无法判断。,用于识别供应链能力、潜在合作方与竞争性资本流向。,终端重量/速率、在轨链路时长、星座批量订单。,企查查全行业筛选；原币=-；RMB=-；USD=-；source_seq=54,Manual_QCC
2026-W28-EVT-123,2026-07-09,2026-07-09,China,Financing,Commercial_Space,瑞启深空科技（苏州）有限公司,瑞启深空科技（苏州）有限公司完成融资,融资轮次/事件：Financing；金额：RMB 2.2亿元（约 USD 32.34M）；投资方：卓璞资本；苏高新金控；苏高新集团；业务方向：太空数据服务提供商。,企查查（境内）,Database,N/A,Manual,,4,4,4,4.00,A,企查查行业筛选后保留；正文选择按融资30%上限、三子板块下限、金额与路径优先级压减。,Brief,2.2 亿元投向太空数据服务，说明资本开始押注“数据可交付”而非只造卫星；真正分水岭是数据时延、可调用性和付费客户。,用于识别供应链能力、潜在合作方与竞争性资本流向。,数据产品、API/交付时延、付费客户与自有/合作星座。,企查查全行业筛选；原币=2.2亿元；RMB=RMB 2.2亿元；USD=约 USD 32.34M；source_seq=76,Manual_QCC
2026-W28-EVT-104,2026-07-11,2026-07-11,China,Financing,Commercial_Space,北京星河动力航天科技股份有限公司,北京星河动力航天科技股份有限公司完成融资,融资轮次/事件：Financing；金额：RMB 数亿元（约 USD 数千万）；投资方：广汽资本；众擎基金；开投基金；国新基金；金骏投资；业务方向：商业运载火箭研发商。,企查查（境内）,Database,N/A,Manual,,4,4,4,4.00,A,企查查行业筛选后保留；正文选择按融资30%上限、三子板块下限、金额与路径优先级压减。,Brief,数亿元融资说明中国商业火箭仍在向规模化交付集中资本；对太空算力的价值不在火箭概念本身，而在发射频次和单公斤成本能否真正下降。,用于识别供应链能力、潜在合作方与竞争性资本流向。,新型号首飞、年度交付枚数、复飞或单公斤报价。,企查查全行业筛选；原币=数亿元；RMB=RMB 数亿元；USD=约 USD 数千万；source_seq=3,Manual_QCC
2026-W28-EVT-002,2026-07-06,2026-07-06,China,Technology,Commercial_Space,待阶段3原文复核,北京：第四届国际商业航天遥感卫星应用大会开幕-人民图片网,页面级候选：自动读取确认页面含本周日期；具体事件事实与相关性待阶段3原文复核。,tuyou.people.com.cn,Industry_Media,http://tuyou.people.com.cn/albumsDetail?aid=2098412&pid=15784762,Watch,,3,3,3,3.00,B,阶段3去重后保留的独立事件；弱相关项仅作Brief。,Brief,商业遥感应用大会体现需求侧生态活跃，但尚未形成星上计算实证。,用于校准星上计算的载体、数据管线、芯片或治理环境。,后续官方节点、技术指标、合同或在轨验证结果。,Pass_A 日期命中；不可直接作为正文事实。；阶段3原子化复核后保留。,Pass_A
2026-W28-EVT-040,2026-07-06,2026-07-06,China,Technology,Commercial_Space,待阶段3原文复核,天问二号探测器抵达目标小行星开展科学探测,页面级候选：自动读取确认页面含本周日期；具体事件事实与相关性待阶段3原文复核。,cnsa.gov.cn,Official,https://www.cnsa.gov.cn/n6758823/n6758838/c10760422/content.html,S_Core,,3,4,4,3.50,B,阶段3去重后保留的独立事件；弱相关项仅作Brief。,Brief,天问二号完成小行星交会并用光学导航数据收敛星历误差，验证深空自主导航与数据处理链。,用于校准星上计算的载体、数据管线、芯片或治理环境。,后续官方节点、技术指标、合同或在轨验证结果。,Pass_A 日期命中；不可直接作为正文事实。；阶段3原子化复核后保留。,Pass_A
2026-W28-EVT-050,2026-07-06,2026-07-06,China,Policy,AI,待阶段3原文复核,李乐成率团出席联合国人工智能治理全球对话首次会议等系列活动,页面级候选：自动读取确认页面含本周日期；具体事件事实与相关性待阶段3原文复核。,miit.gov.cn,Official,https://www.miit.gov.cn/xwfb/bldhd/art/2026/art_7b206a82ae3844fd981ff3e42daf0267.html,S_Core,,2,4,3,2.80,B,阶段3去重后保留的独立事件；弱相关项仅作Brief。,Brief,中国参与联合国 AI 治理对话，影响算力与数据治理的外部规则环境。,用于校准星上计算的载体、数据管线、芯片或治理环境。,后续官方节点、技术指标、合同或在轨验证结果。,Pass_A 日期命中；不可直接作为正文事实。；阶段3原子化复核后保留。,Pass_A
2026-W28-EVT-071,2026-07-06,2026-07-06,US,Policy,Commercial_Space,SpaceX / FCC,SpaceX semiannual report discloses 260 Starlink disposals as FCC weighs NEPA treatment,"SpaceX's FCC report disclosed 260 controlled Starlink disposals in six months, intensifying debate over environmental review of large constellations.",IT之家,Industry_Media,https://www.ithome.com/0/972/970.htm,Watch,,3,4,4,3.50,B,已补扫并核实；按同心圆、产业影响和新颖性评分。,Brief,超大星座的更新速度开始把再入环境影响从技术问题推向监管问题。,太空算力星座若规模化，同样需要提前设计退役、材料与环境合规路径。,FCC NEPA 提案文本、环境评估要求与运营商披露口径。,阶段1补扫；事实按所列来源核实。,Pass_A_Supplement
2026-W28-EVT-074,2026-07-06,2026-07-06,China,Policy,AI,北京市市场监管部门,北京发布首部智算中心技术要求地方标准,北京发布首部面向智算中心的技术要求地方标准，为建设与运维提供统一指标框架。,新华网,Official_Media,http://bj.news.cn/20260706/ab99300d23264d1998f33064f1e40949/c.html,A_Active,,2,4,4,3.00,B,已补扫并核实；按同心圆、产业影响和新颖性评分。,Brief,地方智算基础设施从项目建设转向标准化验收，为太空算力与地面算力接口提供对照基线。,可用于反推星上节点与地面智算中心在能效、调度和可靠性指标上的差异化。,标准全文、实施范围与首批认证项目。,阶段1补扫；事实按所列来源核实。,Pass_A_Supplement
2026-W28-EVT-093,2026-07-06,2026-07-06,China,Technology,Commercial_Space,长征六号甲,长征六号甲完成第25次发射,长征六号甲完成第25次发射任务，继续支持国内卫星组网部署。,腾讯新闻,Industry_Media,https://news.qq.com/rain/a/20260706A086QL00,Watch,,3,3,3,3.00,B,已补扫并核实；按同心圆、产业影响和新颖性评分。,Brief,中型运载火箭的稳定批次执行支撑星座部署节奏，但成本改善仍取决于复用与产能。,把发射频次与算力卫星实际入轨数量联动跟踪。,任务载荷、后续发射间隔与产线节拍。,阶段1补扫；事实按所列来源核实。,Pass_A_Supplement
2026-W28-EVT-140,2026-07-06,2026-07-06,China,Financing,Chip,星钥半导体（武汉）有限公司,星钥半导体（武汉）有限公司完成融资,融资轮次/事件：Financing；金额：RMB 数亿元（约 USD 数千万）；投资方：海通创意资本；中天汇富；君科丹木基金；鼎晖投资；江苏高投；国君创投；业务方向：硅基氮化镓LED外延技术研发商。,企查查（境内）,Database,N/A,Manual,,2,4,3,2.80,B,企查查行业筛选后保留；正文选择按融资30%上限、三子板块下限、金额与路径优先级压减。,Database_Only,该交易已通过行业筛选，但现有披露不足以证明已形成太空算力商业闭环。,用于识别供应链能力、潜在合作方与竞争性资本流向。,产品指标、量产节点、付费客户与收入质量。,企查查全行业筛选；原币=数亿元；RMB=RMB 数亿元；USD=约 USD 数千万；source_seq=158,Manual_QCC
2026-W28-EVT-143,2026-07-06,2026-07-06,China,Financing,Chip,杭州睿微讯科电子技术有限责任公司,杭州睿微讯科电子技术有限责任公司完成融资,融资轮次/事件：Financing；金额：未披露；投资方：杭州临新数艺企业管理合伙企业（有限合伙）；业务方向：射频模拟SOC芯片研发商。,企查查（境内）,Database,N/A,Manual,,3,3,4,3.20,B,企查查行业筛选后保留；正文选择按融资30%上限、三子板块下限、金额与路径优先级压减。,Brief,射频模拟 SoC 获新资本，对通信终端小型化有价值；未披露金额和客户，目前只能视为供应链候选信号。,用于识别供应链能力、潜在合作方与竞争性资本流向。,频段、射频性能、流片/量产与通信设备客户。,企查查全行业筛选；原币=-；RMB=-；USD=-；source_seq=171,Manual_QCC
2026-W28-EVT-146,2026-07-06,2026-07-06,China,Financing,AI,星凡星启（成都）科技有限公司,星凡星启（成都）科技有限公司完成融资,融资轮次/事件：Financing；金额：RMB 超3亿元（> USD 44.07M）；投资方：鼎旭投资；开普云；桉树资本；高捷资本；重庆特斯联启智科技有限公司；业务方向：AI Infra供应商。,企查查（境内）,Database,N/A,Manual,,2,4,4,3.00,B,企查查行业筛选后保留；正文选择按融资30%上限、三子板块下限、金额与路径优先级压减。,Brief,超 3 亿元投向 AI Infra，说明资本仍在补算力调度和平台层；与太空算力的交集取决于能否接入异构、异地节点。,用于识别供应链能力、潜在合作方与竞争性资本流向。,实际管理算力规模、调度效率、客户收入与异构节点接入。,企查查全行业筛选；原币=超3亿元；RMB=RMB 超3亿元；USD=> USD 44.07M；source_seq=175,Manual_QCC
2026-W28-EVT-148,2026-07-06,2026-07-06,China,Financing,Commercial_Space,赛斯探索（海宁）新材料科技有限公司,赛斯探索（海宁）新材料科技有限公司完成融资,融资轮次/事件：Financing；金额：未披露；投资方：海愿资本；业务方向：高性能碳化硅陶瓷产品开发商。,企查查（境内）,Database,N/A,Manual,,3,3,3,3.00,B,企查查行业筛选后保留；正文选择按融资30%上限、三子板块下限、金额与路径优先级压减。,Database_Only,该交易已通过行业筛选，但现有披露不足以证明已形成太空算力商业闭环。,用于识别供应链能力、潜在合作方与竞争性资本流向。,产品指标、量产节点、付费客户与收入质量。,企查查全行业筛选；原币=-；RMB=-；USD=-；source_seq=198,Manual_QCC
2026-W28-EVT-064,2026-07-07,2026-07-07,China,Technology,Commercial_Space,待阶段3原文复核,2026年6月遥感影像获取情况公告 - 测绘地理信息通知公告 - 贵州省自然资源厅,页面级候选：自动读取确认页面含本周日期；具体事件事实与相关性待阶段3原文复核。,zrzy.guizhou.gov.cn,Official,https://zrzy.guizhou.gov.cn/wzgb/zwgk/zdlyxxgk/dlxxgl/chdlxxtzgg/202607/t20260707_90592124.html,S_Core,,3,3,3,3.00,B,阶段3去重后保留的独立事件；弱相关项仅作Brief。,Brief,月度遥感影像获取公告提供真实覆盖和交付节奏，适合作为需求侧基线。,用于校准星上计算的载体、数据管线、芯片或治理环境。,后续官方节点、技术指标、合同或在轨验证结果。,Pass_A 日期命中；不可直接作为正文事实。；阶段3原子化复核后保留。,Pass_A
2026-W28-EVT-067,2026-07-07,2026-07-07,US,Policy,Commercial_Space,BOEM,"BOEM opens RFI on offshore launch, re-entry and recovery infrastructure","BOEM opened a 30-day RFI on using the Outer Continental Shelf for commercial launch, re-entry and recovery infrastructure.",BOEM,Official,https://www.boem.gov/newsroom/press-releases/boem-initiates-first-step-explore-potential-outer-continental-shelf-space,S_Core,,3,4,4,3.50,B,已补扫并核实；按同心圆、产业影响和新颖性评分。,Brief,美国开始把海上设施纳入商业发射基础设施政策工具箱，可能扩充运力并改变许可与环保约束。,关注海上发射场对高频星座部署成本和容量的影响。,8月7日意见截止后的政策路径与跨部门协调。,阶段1补扫；事实按所列来源核实。,Pass_A_Supplement
2026-W28-EVT-076,2026-07-07,2026-07-07,China,Policy,Chip,工业和信息化部,工信部印发2026年第四批行业标准制修订项目计划,工信部发布2026年第四批行业标准制修订项目计划，形成新的产业标准任务清单。,工业和信息化部,Official,https://wap.miit.gov.cn/jgsj/kjs/wjfb/art/2026/art_c87d2fca440d4847ba44868824196c53.html,S_Core,,2,4,3,2.80,B,已补扫并核实；按同心圆、产业影响和新颖性评分。,Brief,标准项目更新影响芯片、通信与高可靠制造环节的产品准入和协同成本。,筛查清单中与航天电子、芯片和高速互联相关的具体标准项目。,项目名称、牵头单位与报批时间。,阶段1补扫；事实按所列来源核实。,Pass_A_Supplement
2026-W28-EVT-080,2026-07-07,2026-07-07,China,Policy,Commercial_Space,中国星网,中国星网雷达遥感数据采购项目调整入围供应商,行业信息显示中国星网雷达遥感数据采购项目调整入围供应商，株洲太空星际递补进入名单。,航天新域,Industry_Media,http://www.spacenew.cn/news/show-86890.html,Watch,,4,3,3,3.50,B,已补扫并核实；按同心圆、产业影响和新颖性评分。,Brief,国家星座采购名单变化反映遥感数据供给端的准入和竞争格局。,跟踪入围企业是否具备星上处理、快速交付或多源融合能力。,采购结果原文、合同金额与数据指标。,阶段1补扫；事实按所列来源核实。,Pass_A_Supplement
2026-W28-EVT-092,2026-07-07,2026-07-07,Global,Technology,Commercial_Space,SpaceX,Transporter-17 launches 81 rideshare payloads,"A Falcon 9 Transporter-17 mission launched 81 payloads from Vandenberg, with the booster completing its 11th flight.",Vandenberg Space Force Base,Official,https://www.vandenberg.spaceforce.mil/News/Article-Display/Article/4535121/team-vandenberg-supports-transporter-17-mission-for-bases-46th-launch-of-2026/,S_Core,,3,3,3,3.00,B,已补扫并核实；按同心圆、产业影响和新颖性评分。,Brief,拼车任务继续提高小卫星入轨密度，并为 NASA R5-S9 等快速验证载荷提供运力。,关注共享发射如何降低星上计算 demo 的验证成本与排期。,载荷在轨开机率、后续 Transporter 班次和单位成本。,阶段1补扫；事实按所列来源核实。,Pass_A_Supplement
2026-W28-EVT-132,2026-07-07,2026-07-07,China,Financing,Chip,深圳市力子光电科技有限公司,深圳市力子光电科技有限公司完成融资,融资轮次/事件：Financing；金额：未披露；投资方：闰土股份；国泰创投；业务方向：高速光模块和光器件研发商。,企查查（境内）,Database,N/A,Manual,,3,3,4,3.20,B,企查查行业筛选后保留；正文选择按融资30%上限、三子板块下限、金额与路径优先级压减。,Brief,高速光模块资本继续导入，核心驱动来自地面数据中心；若要传导至星上网络，还需小型化和高可靠封装。,用于识别供应链能力、潜在合作方与竞争性资本流向。,产品速率、功耗、批量客户与高可靠产品线。,企查查全行业筛选；原币=-；RMB=-；USD=-；source_seq=126,Manual_QCC
2026-W28-EVT-133,2026-07-07,2026-07-07,China,Financing,Commercial_Space,巡航（苏州）新材料技术有限公司,巡航（苏州）新材料技术有限公司完成融资,融资轮次/事件：Financing；金额：RMB 约亿元（约 USD 14.69M）；投资方：中科神光；中银国际投资；十月资产；毅达资本；业务方向：轻质耐高温热防护材料生产商。,企查查（境内）,Database,N/A,Manual,,3,3,3,3.00,B,企查查行业筛选后保留；正文选择按融资30%上限、三子板块下限、金额与路径优先级压减。,Database_Only,该交易已通过行业筛选，但现有披露不足以证明已形成太空算力商业闭环。,用于识别供应链能力、潜在合作方与竞争性资本流向。,产品指标、量产节点、付费客户与收入质量。,企查查全行业筛选；原币=约亿元；RMB=RMB 约亿元；USD=约 USD 14.69M；source_seq=128,Manual_QCC
