event_id,date,published_date,country,sector,domain,entity,event_title,event_summary,source_name,source_type,source_url,source_tier,secondary_sources,space_compute_relevance_score,industry_impact_score,novelty_score,total_score,priority,reason_for_priority,include_in_report,implication,meaning_for_us,next_watch,analyst_note,source_discovery_flag
2026W34-PUB-039,2026-08-17,2026-08-17,China,Technology,Commercial_Space,中国卫星互联网,我国成功发射卫星互联网低轨24组卫星,我国在海南商业航天发射场使用长征十二号运载火箭成功发射卫星互联网低轨24组卫星。,人民日报,Official,https://paper.people.com.cn/rmrb/pc/content/202608/17/content_30175300.html,S_Core,,3,3,3,3.00,B,相关性3/5、产业影响3/5、新颖性3/5；加权3.00。,Yes,中国低轨卫星互联网继续批量组网，带动卫星制造、发射与地面网络需求。,用于判断太空算力主航道、商业航天供给、核心芯片与地面AI基础设施的节奏和约束。,跟踪正式合同、监管落地、交付/发射、在轨验证、客户采用和后续融资。,Pass C 原文抓取成功且页面出现周窗口日期；评级留待 Stage 4。,pass_a_bocha
2026W34-FIN-035,2026-08-17,2026-08-17,China,Financing,Commercial_Space,垣信卫星,垣信卫星完成A+轮融资,低轨卫星星座运营商；融资轮次：A+轮；原始披露金额：69.7574亿元；原始币种：CNY；人民币换算：6975740000.00；美元换算：1028612294.85；投资方：国君创投；美蓝湖投资；赛领翩玄；联和投资；恒旭资本；中科创星；正和岛基金；高远投资；新鼎资本；金研资本；新微资本；上海新微科技；诚通基金；亚信科技（成都）有限公司。,企查查（境内）,Manual financing import,https://www.qcc.com/product/410100831dc6e89c2927a9f7459ddc52.html,Manual,,3,3,3,3.00,B,相关性3/5、产业影响3/5、新颖性3/5；加权3.00。,Yes,该事件影响任务部署、基础设施供给、核心硬件或资本形成，需继续验证执行节点。,用于判断太空算力主航道、商业航天供给、核心芯片与地面AI基础设施的节奏和约束。,跟踪正式合同、监管落地、交付/发射、在轨验证、客户采用和后续融资。,来自企查查domestic清单；商业航天、卫星、火箭、遥感或空间基础设施；1 USD=6.7817 CNY；汇率日期：2026-08-21；来源：国家外汇管理局人民币汇率中间价 https://www.safe.gov.cn/AppStructured/hlw/RMBQuery.do。 未完成独立公开来源确认，证据等级最高按B级处理。,Manual_Import
2026W34-FIN-036,2026-08-17,2026-08-17,China,Financing,Chip,富加镓业,富加镓业完成A+轮融资,宽禁带半导体材料研发商；融资轮次：A+轮；原始披露金额：超亿元；原始币种：未披露；人民币换算：N/A；美元换算：N/A；投资方：衢州东峰；上海科创集团；富阳产投；源创多盈；中国互联网投资基金；中科神光。,企查查（境内）,Manual financing import,https://www.qcc.com/product/759c06e085a6492e8ae47c7ad89932c2.html,Manual,,3,3,3,3.00,B,相关性3/5、产业影响3/5、新颖性3/5；加权3.00。,Yes,该事件影响任务部署、基础设施供给、核心硬件或资本形成，需继续验证执行节点。,用于判断太空算力主航道、商业航天供给、核心芯片与地面AI基础设施的节奏和约束。,跟踪正式合同、监管落地、交付/发射、在轨验证、客户采用和后续融资。,来自企查查domestic清单；芯片、半导体、核心器件、材料、设备或EDA；1 USD=6.7817 CNY；汇率日期：2026-08-21；来源：国家外汇管理局人民币汇率中间价 https://www.safe.gov.cn/AppStructured/hlw/RMBQuery.do。 未完成独立公开来源确认，证据等级最高按B级处理。,Manual_Import
2026W34-FIN-042,2026-08-17,2026-08-17,China,Financing,Chip,寒序科技,寒序科技完成天使+轮融资,算力芯片研发商；融资轮次：天使+轮；原始披露金额：-；原始币种：未披露；人民币换算：N/A；美元换算：N/A；投资方：国香资本；新动能科技投资管理（天津）合伙企业（有限合伙）；珠海横琴商璞咨询管理合伙企业（有限合伙）；上海梦佚信息科技有限公司。,企查查（境内）,Manual financing import,https://www.qcc.com/product/0b522c71b53d0354b4bbe6579320fb85.html,Manual,,3,3,3,3.00,B,相关性3/5、产业影响3/5、新颖性3/5；加权3.00。,Yes,该事件影响任务部署、基础设施供给、核心硬件或资本形成，需继续验证执行节点。,用于判断太空算力主航道、商业航天供给、核心芯片与地面AI基础设施的节奏和约束。,跟踪正式合同、监管落地、交付/发射、在轨验证、客户采用和后续融资。,来自企查查domestic清单；芯片、半导体、核心器件、材料、设备或EDA；1 USD=6.7817 CNY；汇率日期：2026-08-21；来源：国家外汇管理局人民币汇率中间价 https://www.safe.gov.cn/AppStructured/hlw/RMBQuery.do。 未完成独立公开来源确认，证据等级最高按B级处理。,Manual_Import
2026W34-FIN-045,2026-08-17,2026-08-17,China,Financing,Chip,晰见科技,晰见科技完成天使轮融资,类脑视觉芯片研发商；融资轮次：天使轮；原始披露金额：-；原始币种：未披露；人民币换算：N/A；美元换算：N/A；投资方：经纬创投；华映资本。,企查查（境内）,Manual financing import,https://www.qcc.com/product/16dbf2724420c2bedb1a7949e342bcbe.html,Manual,,3,3,3,3.00,B,相关性3/5、产业影响3/5、新颖性3/5；加权3.00。,Yes,该事件影响任务部署、基础设施供给、核心硬件或资本形成，需继续验证执行节点。,用于判断太空算力主航道、商业航天供给、核心芯片与地面AI基础设施的节奏和约束。,跟踪正式合同、监管落地、交付/发射、在轨验证、客户采用和后续融资。,来自企查查domestic清单；芯片、半导体、核心器件、材料、设备或EDA；1 USD=6.7817 CNY；汇率日期：2026-08-21；来源：国家外汇管理局人民币汇率中间价 https://www.safe.gov.cn/AppStructured/hlw/RMBQuery.do。 未完成独立公开来源确认，证据等级最高按B级处理。,Manual_Import
2026W34-FIN-047,2026-08-17,2026-08-17,China,Financing,AI,睿联智算,睿联智算完成种子轮融资,智算网络提供软硬件一体化解决方案服务商；融资轮次：种子轮；原始披露金额：约亿元；原始币种：未披露；人民币换算：N/A；美元换算：N/A；投资方：通鼎互联；元禾控股；创新工场；苏州天使母基金；奇绩创坛；南京泽颐创业投资合伙企业（有限合伙）。,企查查（境内）,Manual financing import,https://www.qcc.com/product/846f827f7b1b3b6aa9641d2baa2d2263.html,Manual,,3,3,3,3.00,B,相关性3/5、产业影响3/5、新颖性3/5；加权3.00。,Yes,该事件影响任务部署、基础设施供给、核心硬件或资本形成，需继续验证执行节点。,用于判断太空算力主航道、商业航天供给、核心芯片与地面AI基础设施的节奏和约束。,跟踪正式合同、监管落地、交付/发射、在轨验证、客户采用和后续融资。,来自企查查domestic清单；AI算力、数据中心、服务器、云基础设施或配套设施；1 USD=6.7817 CNY；汇率日期：2026-08-21；来源：国家外汇管理局人民币汇率中间价 https://www.safe.gov.cn/AppStructured/hlw/RMBQuery.do。 未完成独立公开来源确认，证据等级最高按B级处理。,Manual_Import
2026W34-FIN-053,2026-08-17,2026-08-17,Global,Financing,Chip,Groq,Groq完成D+轮融资,AI芯片研发商；融资轮次：D+轮；原始披露金额：3.5亿美元；原始币种：USD；人民币换算：2373595000.00；美元换算：350000000.00；投资方：Disruptive；英伟达。,企查查（境外）,Manual financing import,https://www.qcc.com/product/16a226a7-ba93-4b6b-a820-f6972a8d3dd9.html,Manual,,3,3,3,3.00,B,相关性3/5、产业影响3/5、新颖性3/5；加权3.00。,Yes,该事件影响任务部署、基础设施供给、核心硬件或资本形成，需继续验证执行节点。,用于判断太空算力主航道、商业航天供给、核心芯片与地面AI基础设施的节奏和约束。,跟踪正式合同、监管落地、交付/发射、在轨验证、客户采用和后续融资。,来自企查查overseas清单；芯片、半导体、核心器件、材料、设备或EDA；1 USD=6.7817 CNY；汇率日期：2026-08-21；来源：国家外汇管理局人民币汇率中间价 https://www.safe.gov.cn/AppStructured/hlw/RMBQuery.do。 未完成独立公开来源确认，证据等级最高按B级处理。,Manual_Import
2026W34-SUP-006,2026-08-17,2026-08-17,Global,Technology,直连终端,SES / Elveo,SES与Elveo合作拓展全球直连终端服务,SES与Elveo达成战略合作，探索基于卫星网络的全球直连终端服务。,SES,公司公告,https://www.ses.com/news/press-release/ses-expands-into-global-directtodevice-services-through-strategic-collaboration,A_Active,,3,3,3,3.00,B,相关性3/5、产业影响3/5、新颖性3/5；加权3.00。,Yes,传统卫星运营商加快进入D2D，地面移动网络与卫星网络进一步融合。,用于判断太空算力主航道、商业航天供给、核心芯片与地面AI基础设施的节奏和约束。,跟踪正式合同、监管落地、交付/发射、在轨验证、客户采用和后续融资。,Stage3补充；原始发布日期已核验在2026-08-17至2026-08-23窗口内。,stage3_supplement_date_verified
2026W34-SUP-007,2026-08-17,2026-08-17,US,Technology,载荷处理,NASA,NASA选择四家公司提供载荷处理服务,NASA签署上限1亿美元的多授予IDIQ合同，四家公司可在2033年前提供载荷处理服务。,NASA,政府官网,https://www.nasa.gov/news-release/nasa-selects-companies-to-provide-payload-processing-services/,S_Core,,3,3,3,3.00,B,相关性3/5、产业影响3/5、新颖性3/5；加权3.00。,Yes,载荷处理进一步商业化，为更高频的政府和商业发射建立地面服务容量。,用于判断太空算力主航道、商业航天供给、核心芯片与地面AI基础设施的节奏和约束。,跟踪正式合同、监管落地、交付/发射、在轨验证、客户采用和后续融资。,Stage3补充；原始发布日期已核验在2026-08-17至2026-08-23窗口内。,stage3_supplement_date_verified
2026W34-SUP-009,2026-08-17,2026-08-17,Global,Technology,地球观测,ISRO / NASA,ISRO与NASA总结NISAR在轨运行一周年,双方披露NISAR持续获取L/S波段SAR数据，并已用于生物量、土壤湿度、作物、形变和灾害响应等产品。,ISRO,政府官网,https://www.isro.gov.in/one_successful_year_of_NISAR.html,S_Core,,3,3,3,3.00,B,相关性3/5、产业影响3/5、新颖性3/5；加权3.00。,Yes,双频SAR任务进入稳定数据生产阶段，强化大规模地球观测数据处理需求。,用于判断太空算力主航道、商业航天供给、核心芯片与地面AI基础设施的节奏和约束。,跟踪正式合同、监管落地、交付/发射、在轨验证、客户采用和后续融资。,Stage3补充；原始发布日期已核验在2026-08-17至2026-08-23窗口内。,stage3_supplement_date_verified
2026W34-SUP-011,2026-08-17,2026-08-17,US,Policy,算电协同,PJM,PJM提出大型数据中心条件可靠性框架,PJM向FERC提交框架：50MW以上新增负荷可在新容量不足时接入，但未获容量支持的部分可能更早被削减。,Data Center Knowledge,行业媒体,https://www.datacenterknowledge.com/energy-power-supply/pjm-s-new-deal-for-data-centers-bring-power-or-face-cuts,Watch,,3,3,3,3.00,B,相关性3/5、产业影响3/5、新颖性3/5；加权3.00。,Yes,电力可获得性和可中断条件正成为数据中心扩张的核心约束与准入条款。,用于判断太空算力主航道、商业航天供给、核心芯片与地面AI基础设施的节奏和约束。,跟踪正式合同、监管落地、交付/发射、在轨验证、客户采用和后续融资。,Stage3补充；原始发布日期已核验在2026-08-17至2026-08-23窗口内。,stage3_supplement_date_verified
2026W34-SUP-016,2026-08-17,2026-08-17,China,Policy,算力券,南昌市红谷滩区,红谷滩区就算力券与模型券政策征求意见,红谷滩区发布算力券、模型券支持政策征求意见稿，拟降低企业使用算力和模型服务的成本。,红谷滩区人民政府,政府官网,https://hgt.nc.gov.cn/hgtqrmzf/hgtqsthjjzwdtgpf/202608/2e2ac96426f2450791f0852f9c8c3cf3.shtml,S_Core,,3,3,3,3.00,B,相关性3/5、产业影响3/5、新颖性3/5；加权3.00。,Yes,地方AI补贴从单一算力券扩展到模型服务，促进应用侧需求。,用于判断太空算力主航道、商业航天供给、核心芯片与地面AI基础设施的节奏和约束。,跟踪正式合同、监管落地、交付/发射、在轨验证、客户采用和后续融资。,Stage3补充；原始发布日期已核验在2026-08-17至2026-08-23窗口内。,stage3_supplement_date_verified
2026W34-SUP-025,2026-08-17,2026-08-17,US,Policy,Chip,U.S. ITC,美国ITC受理DRAM器件相关投诉并征求公共利益意见,美国国际贸易委员会收到涉及DRAM器件及相关产品的投诉，并就公共利益影响征求意见。,Federal Register / U.S. ITC,Government,https://www.federalregister.gov/documents/2026/08/17/2026-16763/notice-of-receipt-of-complaint-solicitation-of-comments-relating-to-the-public-interest,S_Core,,3,3,3,3.00,B,相关性3/5、产业影响3/5、新颖性3/5；加权3.00。,Yes,存储器知识产权与贸易救济程序可能影响DRAM供应链和采购风险。,用于判断太空算力主航道、商业航天供给、核心芯片与地面AI基础设施的节奏和约束。,跟踪正式合同、监管落地、交付/发射、在轨验证、客户采用和后续融资。,Stage3补充；原始发布日期已核验在2026-08-17至2026-08-23窗口内。,stage3_supplement_date_verified
2026W34-SUP-031,2026-08-17,2026-08-17,Global,Technology,Data_Center,Trinovium / Echelon Data Centres,Trinovium与Echelon合作开发AI数据中心液冷方案,双方拟联合开发面向高密度AI与模块化数据中心的液冷和流体监测技术。,Trinity Biotech / GlobeNewswire,Company,https://www.globenewswire.com/news-release/2026/08/17/3346100/8624/en/trinity-biotech-s-trinovium-subsidiary-agrees-to-collaborate-with-echelon-data-centres-to-develop-advanced-liquid-cooling-solutions-for-ai-infrastructure.html,A_Active,,3,3,3,3.00,B,相关性3/5、产业影响3/5、新颖性3/5；加权3.00。,Yes,高密度算力部署继续把液冷可靠性和可维护性推向基础设施核心。,用于判断太空算力主航道、商业航天供给、核心芯片与地面AI基础设施的节奏和约束。,跟踪正式合同、监管落地、交付/发射、在轨验证、客户采用和后续融资。,Stage3补充；原始发布日期已核验在2026-08-17至2026-08-23窗口内。,stage3_supplement_date_verified
2026W34-SUP-034,2026-08-17,2026-08-17,Global,Technology,Data_Center,VivoPower,VivoPower拟分拆2.2GW非北欧AI基础设施平台,VivoPower批准设立独立平台承接GCC与东盟地区超过2.2GW的AI数据中心资产和项目管线。,VivoPower / GlobeNewswire,Company,https://www.globenewswire.com/news-release/2026/08/17/3346071/0/en/vivopower-approves-independent-listing-of-2-2gw-non-nordic-ai-infrastructure-platform-transferring-capital-expenditure-requirements-whilst-retaining-de-facto-control.html,A_Active,,3,3,3,3.00,B,相关性3/5、产业影响3/5、新颖性3/5；加权3.00。,Yes,大型AI算力资产正在通过独立资本平台分担建设资金需求。,用于判断太空算力主航道、商业航天供给、核心芯片与地面AI基础设施的节奏和约束。,跟踪正式合同、监管落地、交付/发射、在轨验证、客户采用和后续融资。,Stage3补充；原始发布日期已核验在2026-08-17至2026-08-23窗口内。,stage3_supplement_date_verified
2026W34-FIN-030,2026-08-18,2026-08-18,China,Financing,Chip,北极雄芯,北极雄芯完成B轮融资,集成电路芯片研发商；融资轮次：B轮；原始披露金额：-；原始币种：未披露；人民币换算：N/A；美元换算：N/A；投资方：京能集团；北创投；锡创投；长江证券创投；慕华科创；首程控股；星连资本；西高投；嘉御资本；五源资本；山东科创；晨壹投资；一村资本；丰年资本；云晖资本；沃格光电；无锡科产集团。,企查查（境内）,Manual financing import,https://www.qcc.com/product/0bffb2d108774e2d911a0fd0f135404d.html,Manual,,3,3,3,3.00,B,相关性3/5、产业影响3/5、新颖性3/5；加权3.00。,Yes,该事件影响任务部署、基础设施供给、核心硬件或资本形成，需继续验证执行节点。,用于判断太空算力主航道、商业航天供给、核心芯片与地面AI基础设施的节奏和约束。,跟踪正式合同、监管落地、交付/发射、在轨验证、客户采用和后续融资。,来自企查查domestic清单；芯片、半导体、核心器件、材料、设备或EDA；1 USD=6.7817 CNY；汇率日期：2026-08-21；来源：国家外汇管理局人民币汇率中间价 https://www.safe.gov.cn/AppStructured/hlw/RMBQuery.do。 未完成独立公开来源确认，证据等级最高按B级处理。,Manual_Import
2026W34-FIN-031,2026-08-18,2026-08-18,China,Financing,AI,维屾技术,维屾技术完成A+轮融资,数据中心冷却和电力基础设施解决方案提供商；融资轮次：A+轮；原始披露金额：-；原始币种：未披露；人民币换算：N/A；美元换算：N/A；投资方：深创投；远见创投。,企查查（境内）,Manual financing import,https://www.qcc.com/product/ed5a2598be0731e439b13ec8818d3ae1.html,Manual,,3,3,3,3.00,B,相关性3/5、产业影响3/5、新颖性3/5；加权3.00。,Yes,该事件影响任务部署、基础设施供给、核心硬件或资本形成，需继续验证执行节点。,用于判断太空算力主航道、商业航天供给、核心芯片与地面AI基础设施的节奏和约束。,跟踪正式合同、监管落地、交付/发射、在轨验证、客户采用和后续融资。,来自企查查domestic清单；AI算力、数据中心、服务器、云基础设施或配套设施；1 USD=6.7817 CNY；汇率日期：2026-08-21；来源：国家外汇管理局人民币汇率中间价 https://www.safe.gov.cn/AppStructured/hlw/RMBQuery.do。 未完成独立公开来源确认，证据等级最高按B级处理。,Manual_Import
2026W34-FIN-034,2026-08-18,2026-08-18,China,Financing,Chip,艾捷科芯,艾捷科芯完成天使+轮融资,AI大算力芯片与生成式AI研发商；融资轮次：天使+轮；原始披露金额：-；原始币种：未披露；人民币换算：N/A；美元换算：N/A；投资方：石溪资本；海南柏盾投资合伙企业（有限合伙）。,企查查（境内）,Manual financing import,https://www.qcc.com/product/98e119b00ba5c10d290329c4bdab8156.html,Manual,,3,3,3,3.00,B,相关性3/5、产业影响3/5、新颖性3/5；加权3.00。,Yes,该事件影响任务部署、基础设施供给、核心硬件或资本形成，需继续验证执行节点。,用于判断太空算力主航道、商业航天供给、核心芯片与地面AI基础设施的节奏和约束。,跟踪正式合同、监管落地、交付/发射、在轨验证、客户采用和后续融资。,来自企查查domestic清单；芯片、半导体、核心器件、材料、设备或EDA；1 USD=6.7817 CNY；汇率日期：2026-08-21；来源：国家外汇管理局人民币汇率中间价 https://www.safe.gov.cn/AppStructured/hlw/RMBQuery.do。 未完成独立公开来源确认，证据等级最高按B级处理。,Manual_Import
2026W34-FIN-052,2026-08-18,2026-08-18,Global,Financing,Chip,Etched.ai,Etched.ai完成C+轮融资,语言模型推理专用芯片设计研发商；融资轮次：C+轮；原始披露金额：7亿美元；原始币种：USD；人民币换算：4747190000.00；美元换算：700000000.00；投资方：Jane Street Capital；Kleiner Perkins；红杉基金；Andreessen Horowitz；Tiger Global Management；Bain Capital Ventures；Neo；Primary；Stripes Group；Positive Sum；黑石集团。,企查查（境外）,Manual financing import,https://www.qcc.com/product/55d09f8a90c24cd02666831c2cb6ab4c.html,Manual,,3,3,3,3.00,B,相关性3/5、产业影响3/5、新颖性3/5；加权3.00。,Yes,该事件影响任务部署、基础设施供给、核心硬件或资本形成，需继续验证执行节点。,用于判断太空算力主航道、商业航天供给、核心芯片与地面AI基础设施的节奏和约束。,跟踪正式合同、监管落地、交付/发射、在轨验证、客户采用和后续融资。,来自企查查overseas清单；芯片、半导体、核心器件、材料、设备或EDA；1 USD=6.7817 CNY；汇率日期：2026-08-21；来源：国家外汇管理局人民币汇率中间价 https://www.safe.gov.cn/AppStructured/hlw/RMBQuery.do。 未完成独立公开来源确认，证据等级最高按B级处理。,Manual_Import
2026W34-SUP-014,2026-08-18,2026-08-18,China,Policy,算电协同,吉林省工业和信息化厅,吉林就算力与电力协同政策征求意见,吉林发布算力与电力协同相关政策征求意见稿，推动算力设施布局与能源供给统筹。,吉林省工业和信息化厅,政府官网,https://gxt.jl.gov.cn/xxgk/tzgg/202608/t20260818_3656102.html,S_Core,,3,3,3,3.00,B,相关性3/5、产业影响3/5、新颖性3/5；加权3.00。,Yes,算力项目的能源匹配从单点审批向省级协同机制演进。,用于判断太空算力主航道、商业航天供给、核心芯片与地面AI基础设施的节奏和约束。,跟踪正式合同、监管落地、交付/发射、在轨验证、客户采用和后续融资。,Stage3补充；原始发布日期已核验在2026-08-17至2026-08-23窗口内。,stage3_supplement_date_verified
